ZipCode,Latitude,Longitude,State,StateFullName,City,CityAliasName,CountyMixedCase
33734,27.7709,-82.6795,FL,Florida,SAINT PETERSBURG,SAINT PETERSBURG,Pinellas
33736,27.7709,-82.6795,FL,Florida,SAINT PETERSBURG,SAINT PETERSBURG,Pinellas
33738,27.7976,-82.7976,FL,Florida,SAINT PETERSBURG,SAINT PETERSBURG,Pinellas
33740,27.7709,-82.6795,FL,Florida,SAINT PETERSBURG,SAINT PETERSBURG,Pinellas
33741,27.7355,-82.7065,FL,Florida,SAINT PETERSBURG,SAINT PETERSBURG,Pinellas
33742,27.7709,-82.6795,FL,Florida,SAINT PETERSBURG,SAINT PETERSBURG,Pinellas
33743,27.7709,-82.6795,FL,Florida,SAINT PETERSBURG,SAINT PETERSBURG,Pinellas
33744,27.8144,-82.7784,FL,Florida,BAY PINES,BAY PINES,Pinellas
33747,27.7908,-82.6887,FL,Florida,SAINT PETERSBURG,SAINT PETERSBURG,Pinellas
33755,27.979046,-82.78302,FL,Florida,CLEARWATER,CLEARWATER,Pinellas
33756,27.946056,-82.794788,FL,Florida,CLEARWATER,CLEARWATER,Pinellas
33757,27.9656,-82.8006,FL,Florida,CLEARWATER,CLEARWATER,Pinellas
33758,27.9656,-82.8006,FL,Florida,CLEARWATER,CLEARWATER,Pinellas
33759,27.983288,-82.689934,FL,Florida,CLEARWATER,CLEARWATER,Pinellas
33760,27.900792,-82.714424,FL,Florida,CLEARWATER,CLEARWATER,Pinellas
33761,28.029978,-82.723744,FL,Florida,CLEARWATER,CLEARWATER,Pinellas
33762,27.898208,-82.671348,FL,Florida,CLEARWATER,CLEARWATER,Pinellas
33763,28.01203,-82.746232,FL,Florida,CLEARWATER,CLEARWATER,Pinellas
33764,27.919809,-82.73724,FL,Florida,CLEARWATER,CLEARWATER,Pinellas
33765,27.975708,-82.746457,FL,Florida,CLEARWATER,CLEARWATER,Pinellas
33766,27.9656,-82.8006,FL,Florida,CLEARWATER,CLEARWATER,Pinellas
33767,27.97369,-82.823659,FL,Florida,CLEARWATER BEACH,CLEARWATER BEACH,Pinellas
33769,27.9846,-82.8248,FL,Florida,CLEARWATER,CLEARWATER,Pinellas
33770,27.91632,-82.802949,FL,Florida,LARGO,LARGO,Pinellas
33771,27.908029,-82.755291,FL,Florida,LARGO,LARGO,Pinellas
33772,27.841789,-82.795438,FL,Florida,SEMINOLE,SEMINOLE,Pinellas
33773,27.879865,-82.750922,FL,Florida,LARGO,LARGO,Pinellas
33774,27.883014,-82.82732,FL,Florida,LARGO,LARGO,Pinellas
33775,27.9156,-82.8065,FL,Florida,SEMINOLE,SEMINOLE,Pinellas
33776,27.848742,-82.827965,FL,Florida,SEMINOLE,SEMINOLE,Pinellas
33777,27.84756,-82.755438,FL,Florida,SEMINOLE,SEMINOLE,Pinellas
33778,27.88322,-82.801058,FL,Florida,LARGO,LARGO,Pinellas
33779,27.9095,-82.7875,FL,Florida,LARGO,LARGO,Pinellas
33780,27.8427,-82.6999,FL,Florida,PINELLAS PARK,PINELLAS PARK,Pinellas
33781,27.840702,-82.716176,FL,Florida,PINELLAS PARK,PINELLAS PARK,Pinellas
33782,27.863507,-82.710014,FL,Florida,PINELLAS PARK,PINELLAS PARK,Pinellas
33784,27.7709,-82.6795,FL,Florida,SAINT PETERSBURG,SAINT PETERSBURG,Pinellas
33785,27.873287,-82.843409,FL,Florida,INDIAN ROCKS BEACH,INDIAN ROCKS BEACH,Pinellas
33786,27.923308,-82.839516,FL,Florida,BELLEAIR BEACH,BELLEAIR BEACH,Pinellas
33801,28.042681,-81.906626,FL,Florida,LAKELAND,LAKELAND,Polk
33802,28.0327,-81.9518,FL,Florida,LAKELAND,LAKELAND,Polk
33803,28.015437,-81.935205,FL,Florida,LAKELAND,LAKELAND,Polk
33804,28.0325,-81.9558,FL,Florida,LAKELAND,LAKELAND,Polk
33805,28.094722,-81.945372,FL,Florida,LAKELAND,LAKELAND,Polk
33806,28.0429,-81.9577,FL,Florida,LAKELAND,LAKELAND,Polk
33807,27.9866,-81.9538,FL,Florida,LAKELAND,LAKELAND,Polk
33809,28.206535,-81.967938,FL,Florida,LAKELAND,LAKELAND,Polk
33810,28.127336,-82.015046,FL,Florida,LAKELAND,LAKELAND,Polk
33811,27.985738,-82.013269,FL,Florida,LAKELAND,LAKELAND,Polk
33812,27.97743,-81.886486,FL,Florida,LAKELAND,LAKELAND,Polk
33813,27.945962,-81.920921,FL,Florida,LAKELAND,LAKELAND,Polk
33815,28.040404,-82.006618,FL,Florida,LAKELAND,LAKELAND,Polk
33820,27.8717,-81.716,FL,Florida,ALTURAS,ALTURAS,Polk
33823,28.091296,-81.829502,FL,Florida,AUBURNDALE,AUBURNDALE,Polk
33825,27.583771,-81.384624,FL,Florida,AVON PARK,AVON PARK,Highlands
33826,27.6023,-81.5116,FL,Florida,AVON PARK,AVON PARK,Highlands
33827,27.831697,-81.535966,FL,Florida,BABSON PARK,BABSON PARK,Polk
33830,27.868661,-81.807385,FL,Florida,BARTOW,BARTOW,Polk
33831,27.8993,-81.8271,FL,Florida,BARTOW,BARTOW,Polk
33834,27.553132,-81.988008,FL,Florida,BOWLING GREEN,BOWLING GREEN,Hardee
33835,27.697854,-81.926055,FL,Florida,BRADLEY,BRADLEY,Polk
33836,28.1847,-81.6275,FL,Florida,DAVENPORT,DAVENPORT,Polk
33837,28.193955,-81.633987,FL,Florida,DAVENPORT,DAVENPORT,Polk
33838,28.005006,-81.616662,FL,Florida,DUNDEE,DUNDEE,Polk
33839,27.983809,-81.755954,FL,Florida,EAGLE LAKE,EAGLE LAKE,Polk
33840,28.0068,-81.9089,FL,Florida,EATON PARK,EATON PARK,Polk
33841,27.737151,-81.779919,FL,Florida,FORT MEADE,FORT MEADE,Polk
33843,27.728732,-81.403172,FL,Florida,FROSTPROOF,FROSTPROOF,Polk
33844,28.069822,-81.568352,FL,Florida,HAINES CITY,HAINES CITY,Polk
33845,28.1136,-81.6183,FL,Florida,HAINES CITY,HAINES CITY,Polk
33846,27.9652,-81.8793,FL,Florida,HIGHLAND CITY,HIGHLAND CITY,Polk
33847,27.805282,-81.841108,FL,Florida,HOMELAND,HOMELAND,Polk
33848,28.262616,-81.505194,FL,Florida,INTERCESSION CITY,INTERCESSION CITY,Osceola
33849,28.215428,-82.06306,FL,Florida,KATHLEEN,KATHLEEN,Polk
33850,28.094226,-81.722625,FL,Florida,LAKE ALFRED,LAKE ALFRED,Polk
33851,28.044185,-81.626246,FL,Florida,LAKE HAMILTON,LAKE HAMILTON,Polk
33852,27.270801,-81.322933,FL,Florida,LAKE PLACID,LAKE PLACID,Highlands
33853,27.902635,-81.584565,FL,Florida,LAKE WALES,LAKE WALES,Polk
33854,27.8566,-81.4126,FL,Florida,LAKESHORE,LAKESHORE,Polk
33855,27.8012,-81.3374,FL,Florida,INDIAN LAKE ESTATES,INDIAN LAKE ESTATES,Polk
33856,27.9012,-81.5861,FL,Florida,NALCREST,NALCREST,Polk
33857,27.378547,-81.144658,FL,Florida,LORIDA,LORIDA,Highlands
33858,28.2358,-81.5718,FL,Florida,LOUGHMAN,LOUGHMAN,Polk
33859,27.881497,-81.629778,FL,Florida,LAKE WALES,LAKE WALES,Polk
33860,27.810426,-81.986616,FL,Florida,MULBERRY,MULBERRY,Polk
33862,27.3154,-81.3766,FL,Florida,LAKE PLACID,LAKE PLACID,Highlands
33863,27.8945,-82.0316,FL,Florida,NICHOLS,NICHOLS,Polk
33865,27.460525,-81.940194,FL,Florida,ONA,ONA,Hardee
33867,27.770868,-81.199551,FL,Florida,RIVER RANCH,RIVER RANCH,Polk
33868,28.230451,-81.809174,FL,Florida,POLK CITY,POLK CITY,Polk
33870,27.500602,-81.382351,FL,Florida,SEBRING,SEBRING,Highlands
33871,27.4954,-81.4411,FL,Florida,SEBRING,SEBRING,Highlands
33872,27.512029,-81.514628,FL,Florida,SEBRING,SEBRING,Highlands
33873,27.524875,-81.779442,FL,Florida,WAUCHULA,WAUCHULA,Hardee
33875,27.419533,-81.480493,FL,Florida,SEBRING,SEBRING,Highlands
33876,27.42558,-81.343204,FL,Florida,SEBRING,SEBRING,Highlands
33877,27.986171,-81.621366,FL,Florida,WAVERLY,WAVERLY,Polk
33880,27.982552,-81.770884,FL,Florida,WINTER HAVEN,WINTER HAVEN,Polk
33881,28.066007,-81.710856,FL,Florida,WINTER HAVEN,WINTER HAVEN,Polk
33882,28.0218,-81.7332,FL,Florida,WINTER HAVEN,WINTER HAVEN,Polk
33883,28.0218,-81.7332,FL,Florida,WINTER HAVEN,WINTER HAVEN,Polk
33884,27.977115,-81.676568,FL,Florida,WINTER HAVEN,WINTER HAVEN,Polk
33885,27.9901,-81.68,FL,Florida,WINTER HAVEN,WINTER HAVEN,Polk
33888,28.0218,-81.7332,FL,Florida,WINTER HAVEN,WINTER HAVEN,Polk
33890,27.486423,-81.708558,FL,Florida,ZOLFO SPRINGS,ZOLFO SPRINGS,Hardee
33896,28.265519,-81.583708,FL,Florida,DAVENPORT,DAVENPORT,Polk
33897,28.285874,-81.720303,FL,Florida,DAVENPORT,DAVENPORT,Polk
33898,27.9021,-81.389515,FL,Florida,LAKE WALES,LAKE WALES,Polk
33901,26.623392,-81.875204,FL,Florida,FORT MYERS,FORT MYERS,Lee
33902,26.6405,-81.8728,FL,Florida,FORT MYERS,FORT MYERS,Lee
33903,26.698105,-81.937054,FL,Florida,NORTH FORT MYERS,NORTH FORT MYERS,Lee
33904,26.574237,-81.943902,FL,Florida,CAPE CORAL,CAPE CORAL,Lee
33905,26.669151,-81.755788,FL,Florida,FORT MYERS,FORT MYERS,Lee
33906,26.6405,-81.8728,FL,Florida,FORT MYERS,FORT MYERS,Lee
33907,26.559056,-81.873038,FL,Florida,FORT MYERS,FORT MYERS,Lee
33908,26.487279,-81.923678,FL,Florida,FORT MYERS,FORT MYERS,Lee
33909,26.696063,-81.938076,FL,Florida,CAPE CORAL,CAPE CORAL,Lee
33910,26.5626,-81.9499,FL,Florida,CAPE CORAL,CAPE CORAL,Lee
33911,26.6405,-81.8728,FL,Florida,FORT MYERS,FORT MYERS,Lee
33912,26.550302,-81.832578,FL,Florida,FORT MYERS,FORT MYERS,Lee
33913,26.537276,-81.683322,FL,Florida,FORT MYERS,FORT MYERS,Lee
33914,26.567517,-82.018611,FL,Florida,CAPE CORAL,CAPE CORAL,Lee
33915,26.5626,-81.9499,FL,Florida,CAPE CORAL,CAPE CORAL,Lee
33916,26.637643,-81.836143,FL,Florida,FORT MYERS,FORT MYERS,Lee
33917,26.730507,-81.845898,FL,Florida,NORTH FORT MYERS,NORTH FORT MYERS,Lee
33918,26.5549,-81.9001,FL,Florida,NORTH FORT MYERS,NORTH FORT MYERS,Lee
33919,26.558494,-81.903332,FL,Florida,FORT MYERS,FORT MYERS,Lee
33920,26.721131,-81.663344,FL,Florida,ALVA,ALVA,Lee
33921,26.694224,-82.238225,FL,Florida,BOCA GRANDE,BOCA GRANDE,Lee
33922,26.64878,-82.14334,FL,Florida,BOKEELIA,BOKEELIA,Lee
33924,26.52382,-82.190866,FL,Florida,CAPTIVA,CAPTIVA,Lee
33927,26.983258,-82.194156,FL,Florida,EL JOBEAN,EL JOBEAN,Charlotte
33928,26.405436,-81.710132,FL,Florida,ESTERO,ESTERO,Lee
33929,26.441136,-81.788474,FL,Florida,ESTERO,ESTERO,Lee
33930,26.60466,-81.472672,FL,Florida,FELDA,FELDA,Hendry
33931,26.448023,-81.925899,FL,Florida,FORT MYERS BEACH,FORT MYERS BEACH,Lee
33932,26.4514,-81.9484,FL,Florida,FORT MYERS BEACH,FORT MYERS BEACH,Lee
33935,26.642046,-81.345252,FL,Florida,LABELLE,LABELLE,Hendry
33936,26.60673,-81.614999,FL,Florida,LEHIGH ACRES,LEHIGH ACRES,Lee
33938,27.0122,-82.1454,FL,Florida,MURDOCK,MURDOCK,Charlotte
33944,26.978814,-81.301006,FL,Florida,PALMDALE,PALMDALE,Glades
33945,26.579571,-82.210061,FL,Florida,PINELAND,PINELAND,Lee
33946,26.832745,-82.244008,FL,Florida,PLACIDA,PLACIDA,Charlotte
33947,26.880925,-82.269925,FL,Florida,ROTONDA WEST,ROTONDA WEST,Charlotte
33948,26.971598,-82.154825,FL,Florida,PORT CHARLOTTE,PORT CHARLOTTE,Charlotte
33949,26.9756,-82.0909,FL,Florida,PORT CHARLOTTE,PORT CHARLOTTE,Charlotte
33950,26.912444,-82.03396,FL,Florida,PUNTA GORDA,PUNTA GORDA,Charlotte
33951,26.9294,-82.0459,FL,Florida,PUNTA GORDA,PUNTA GORDA,Charlotte
33952,26.985684,-82.098558,FL,Florida,PORT CHARLOTTE,PORT CHARLOTTE,Charlotte
33953,26.995642,-82.200752,FL,Florida,PORT CHARLOTTE,PORT CHARLOTTE,Charlotte
33954,27.023142,-82.12543,FL,Florida,PORT CHARLOTTE,PORT CHARLOTTE,Charlotte
33955,26.824158,-81.968858,FL,Florida,PUNTA GORDA,PUNTA GORDA,Charlotte
33956,26.552121,-82.09162,FL,Florida,SAINT JAMES CITY,SAINT JAMES CITY,Lee
33957,26.470098,-82.103068,FL,Florida,SANIBEL,SANIBEL,Lee
33960,27.088654,-81.365676,FL,Florida,VENUS,VENUS,Highlands
33965,26.5929,-81.8463,FL,Florida,FORT MYERS,FORT MYERS,Lee
33966,26.579592,-81.828676,FL,Florida,FORT MYERS,FORT MYERS,Lee
33967,26.468551,-81.814248,FL,Florida,FORT MYERS,FORT MYERS,Lee
33970,26.6252,-81.6251,FL,Florida,LEHIGH ACRES,LEHIGH ACRES,Lee
33971,26.648392,-81.718512,FL,Florida,LEHIGH ACRES,LEHIGH ACRES,Lee
33972,26.650246,-81.614084,FL,Florida,LEHIGH ACRES,LEHIGH ACRES,Lee
33973,26.59767,-81.735454,FL,Florida,LEHIGH ACRES,LEHIGH ACRES,Lee
33974,26.559548,-81.613016,FL,Florida,LEHIGH ACRES,LEHIGH ACRES,Lee
33975,26.707942,-81.317586,FL,Florida,LABELLE,LABELLE,Hendry
33976,26.586381,-81.687654,FL,Florida,LEHIGH ACRES,LEHIGH ACRES,Lee
33980,26.980088,-82.05226,FL,Florida,PUNTA GORDA,PUNTA GORDA,Charlotte
33981,26.930111,-82.215363,FL,Florida,PORT CHARLOTTE,PORT CHARLOTTE,Charlotte
33982,26.901981,-81.791609,FL,Florida,PUNTA GORDA,PUNTA GORDA,Charlotte
33983,27.000001,-82.019663,FL,Florida,PUNTA GORDA,PUNTA GORDA,Charlotte
33990,26.629093,-81.943062,FL,Florida,CAPE CORAL,CAPE CORAL,Lee
33991,26.632738,-82.017936,FL,Florida,CAPE CORAL,CAPE CORAL,Lee
33993,26.67495,-82.042753,FL,Florida,CAPE CORAL,CAPE CORAL,Lee
33994,26.6355,-81.8675,FL,Florida,FORT MYERS,FORT MYERS,Lee
34101,26.1418,-81.795,FL,Florida,NAPLES,NAPLES,Collier
34102,26.132305,-81.798729,FL,Florida,NAPLES,NAPLES,Collier
34103,26.191556,-81.804294,FL,Florida,NAPLES,NAPLES,Collier
34104,26.15308,-81.73657,FL,Florida,NAPLES,NAPLES,Collier
34105,26.186046,-81.761076,FL,Florida,NAPLES,NAPLES,Collier
34106,26.1418,-81.795,FL,Florida,NAPLES,NAPLES,Collier
34107,26.2695,-81.7878,FL,Florida,NAPLES,NAPLES,Collier
34108,26.244492,-81.808154,FL,Florida,NAPLES,NAPLES,Collier
34109,26.242099,-81.762694,FL,Florida,NAPLES,NAPLES,Collier
34110,26.299119,-81.78955,FL,Florida,NAPLES,NAPLES,Collier
34112,26.114606,-81.743982,FL,Florida,NAPLES,NAPLES,Collier
34113,26.037363,-81.741456,FL,Florida,NAPLES,NAPLES,Collier
34114,26.00557,-81.533029,FL,Florida,NAPLES,NAPLES,Collier
34116,26.186278,-81.711026,FL,Florida,NAPLES,NAPLES,Collier
34117,26.090887,-81.515957,FL,Florida,NAPLES,NAPLES,Collier
34119,26.267982,-81.713744,FL,Florida,NAPLES,NAPLES,Collier
34120,26.322766,-81.559226,FL,Florida,NAPLES,NAPLES,Collier
34133,26.3319,-81.7522,FL,Florida,BONITA SPRINGS,BONITA SPRINGS,Lee
34134,26.347548,-81.844804,FL,Florida,BONITA SPRINGS,BONITA SPRINGS,Lee
34135,26.368316,-81.732811,FL,Florida,BONITA SPRINGS,BONITA SPRINGS,Lee
34136,26.3319,-81.7522,FL,Florida,BONITA SPRINGS,BONITA SPRINGS,Lee
34137,26.028349,-81.402564,FL,Florida,COPELAND,COPELAND,Collier
34138,25.836919,-81.358542,FL,Florida,CHOKOLOSKEE,CHOKOLOSKEE,Collier
34139,25.851994,-81.378441,FL,Florida,EVERGLADES CITY,EVERGLADES CITY,Collier
34140,25.9239,-81.6464,FL,Florida,GOODLAND,GOODLAND,Collier
34141,25.988082,-81.133,FL,Florida,OCHOPEE,OCHOPEE,Collier
34142,26.335794,-81.231157,FL,Florida,IMMOKALEE,IMMOKALEE,Collier
34143,26.4288,-81.4387,FL,Florida,IMMOKALEE,IMMOKALEE,Collier
34145,25.93777,-81.699725,FL,Florida,MARCO ISLAND,MARCO ISLAND,Collier
34146,25.9415,-81.7199,FL,Florida,MARCO ISLAND,MARCO ISLAND,Collier
34201,27.406715,-82.46604,FL,Florida,BRADENTON,BRADENTON,Manatee
34202,27.413426,-82.378182,FL,Florida,BRADENTON,BRADENTON,Manatee
34203,27.438872,-82.506838,FL,Florida,BRADENTON,BRADENTON,Manatee
34204,27.4044,-82.4667,FL,Florida,BRADENTON,BRADENTON,Manatee
34205,27.485396,-82.583414,FL,Florida,BRADENTON,BRADENTON,Manatee
34206,27.4987,-82.5752,FL,Florida,BRADENTON,BRADENTON,Manatee
34207,27.437405,-82.577601,FL,Florida,BRADENTON,BRADENTON,Manatee
34208,27.4912,-82.51116,FL,Florida,BRADENTON,BRADENTON,Manatee
34209,27.493626,-82.644394,FL,Florida,BRADENTON,BRADENTON,Manatee
34210,27.449218,-82.642741,FL,Florida,BRADENTON,BRADENTON,Manatee
34211,27.44495,-82.38664,FL,Florida,BRADENTON,BRADENTON,Manatee
34212,27.491738,-82.399122,FL,Florida,BRADENTON,BRADENTON,Manatee
34215,27.472656,-82.684018,FL,Florida,CORTEZ,CORTEZ,Manatee
34216,27.529729,-82.732549,FL,Florida,ANNA MARIA,ANNA MARIA,Manatee
34217,27.497359,-82.707753,FL,Florida,BRADENTON BEACH,BRADENTON BEACH,Manatee
34218,27.4664,-82.7042,FL,Florida,HOLMES BEACH,HOLMES BEACH,Manatee
34219,27.558805,-82.327206,FL,Florida,PARRISH,PARRISH,Manatee
34220,27.5213,-82.5728,FL,Florida,PALMETTO,PALMETTO,Manatee
34221,27.574568,-82.549598,FL,Florida,PALMETTO,PALMETTO,Manatee
34222,27.530533,-82.514817,FL,Florida,ELLENTON,ELLENTON,Manatee
34223,26.978678,-82.366384,FL,Florida,ENGLEWOOD,ENGLEWOOD,Sarasota
34224,26.943286,-82.298722,FL,Florida,ENGLEWOOD,ENGLEWOOD,Charlotte
34228,27.385102,-82.636254,FL,Florida,LONGBOAT KEY,LONGBOAT KEY,Manatee
34229,27.189292,-82.484544,FL,Florida,OSPREY,OSPREY,Sarasota
34230,27.3364,-82.5308,FL,Florida,SARASOTA,SARASOTA,Sarasota
34231,27.255856,-82.517414,FL,Florida,SARASOTA,SARASOTA,Sarasota
34232,27.326204,-82.472231,FL,Florida,SARASOTA,SARASOTA,Sarasota
34233,27.283988,-82.472932,FL,Florida,SARASOTA,SARASOTA,Sarasota
34234,27.37041,-82.536162,FL,Florida,SARASOTA,SARASOTA,Sarasota
34235,27.366469,-82.476214,FL,Florida,SARASOTA,SARASOTA,Sarasota
34236,27.326394,-82.559301,FL,Florida,SARASOTA,SARASOTA,Sarasota
34237,27.337582,-82.514076,FL,Florida,SARASOTA,SARASOTA,Sarasota
34238,27.218566,-82.468255,FL,Florida,SARASOTA,SARASOTA,Sarasota
34239,27.311222,-82.521426,FL,Florida,SARASOTA,SARASOTA,Sarasota
34240,27.331463,-82.34187,FL,Florida,SARASOTA,SARASOTA,Sarasota
34241,27.224923,-82.254726,FL,Florida,SARASOTA,SARASOTA,Sarasota
34242,27.25744,-82.540334,FL,Florida,SARASOTA,SARASOTA,Sarasota
34243,27.404804,-82.519154,FL,Florida,SARASOTA,SARASOTA,Manatee
34249,0,0,FL,Florida,SARASOTA,SARASOTA,Sarasota
34250,27.569576,-82.597136,FL,Florida,TERRA CEIA,TERRA CEIA,Manatee
34251,27.372506,-82.191417,FL,Florida,MYAKKA CITY,MYAKKA CITY,Manatee
34260,27.4219,-82.5405,FL,Florida,SARASOTA,SARASOTA,Manatee
34264,27.4466,-82.5467,FL,Florida,ONECO,ONECO,Manatee
34265,27.1978,-81.8729,FL,Florida,ARCADIA,ARCADIA,Desoto
34266,27.187045,-81.828782,FL,Florida,ARCADIA,ARCADIA,Desoto
34267,27.0866,-81.9786,FL,Florida,FORT OGDEN,FORT OGDEN,Desoto
34268,27.159902,-81.875508,FL,Florida,NOCATEE,NOCATEE,Desoto
34269,27.111662,-81.981288,FL,Florida,ARCADIA,ARCADIA,Desoto
34270,27.4024,-82.5427,FL,Florida,TALLEVAST,TALLEVAST,Manatee
34272,27.135,-82.4525,FL,Florida,LAUREL,LAUREL,Sarasota
34274,27.1186,-82.4447,FL,Florida,NOKOMIS,NOKOMIS,Sarasota
34275,27.150252,-82.429542,FL,Florida,NOKOMIS,NOKOMIS,Sarasota
34276,27.3363,-82.5308,FL,Florida,SARASOTA,SARASOTA,Sarasota
34277,27.3363,-82.5308,FL,Florida,SARASOTA,SARASOTA,Sarasota
34280,27.4987,-82.5752,FL,Florida,BRADENTON,BRADENTON,Manatee
34281,27.4987,-82.5752,FL,Florida,BRADENTON,BRADENTON,Manatee
34282,27.4987,-82.5752,FL,Florida,BRADENTON,BRADENTON,Manatee
34284,27.0994,-82.4545,FL,Florida,VENICE,VENICE,Sarasota
34285,27.091088,-82.429966,FL,Florida,VENICE,VENICE,Sarasota
34286,27.099079,-82.138576,FL,Florida,NORTH PORT,NORTH PORT,Sarasota
34287,27.05246,-82.242386,FL,Florida,NORTH PORT,NORTH PORT,Sarasota
34288,27.056545,-82.124235,FL,Florida,NORTH PORT,NORTH PORT,Sarasota
34289,27.086994,-82.13655,FL,Florida,NORTH PORT,NORTH PORT,Sarasota
34290,27.04,-82.24,FL,Florida,NORTH PORT,NORTH PORT,Sarasota
34291,27.122444,-82.225944,FL,Florida,NORTH PORT,NORTH PORT,Sarasota
34292,27.09536,-82.336919,FL,Florida,VENICE,VENICE,Sarasota
34293,27.041813,-82.350172,FL,Florida,VENICE,VENICE,Sarasota
34295,26.9618,-82.3526,FL,Florida,ENGLEWOOD,ENGLEWOOD,Sarasota
34420,29.051363,-82.040487,FL,Florida,BELLEVIEW,BELLEVIEW,Marion
34421,29.0552,-82.0626,FL,Florida,BELLEVIEW,BELLEVIEW,Marion
34423,28.9023,-82.5928,FL,Florida,CRYSTAL RIVER,CRYSTAL RIVER,Citrus
34428,28.963213,-82.654283,FL,Florida,CRYSTAL RIVER,CRYSTAL RIVER,Citrus
34429,28.863152,-82.621451,FL,Florida,CRYSTAL RIVER,CRYSTAL RIVER,Citrus
34430,29.0187,-82.4395,FL,Florida,DUNNELLON,DUNNELLON,Marion
34431,29.1305,-82.519318,FL,Florida,DUNNELLON,DUNNELLON,Marion
34432,29.101094,-82.341955,FL,Florida,DUNNELLON,DUNNELLON,Marion
34433,28.995093,-82.544934,FL,Florida,DUNNELLON,DUNNELLON,Citrus
34434,28.99422,-82.417716,FL,Florida,DUNNELLON,DUNNELLON,Citrus
34436,28.730515,-82.304376,FL,Florida,FLORAL CITY,FLORAL CITY,Citrus
34441,28.899128,-82.371183,FL,Florida,HERNANDO,HERNANDO,Citrus
34442,28.92867,-82.371706,FL,Florida,HERNANDO,HERNANDO,Citrus
34445,28.9137,-82.4584,FL,Florida,HOLDER,HOLDER,Citrus
34446,28.74943,-82.513978,FL,Florida,HOMOSASSA,HOMOSASSA,Citrus
34447,28.8033,-82.5763,FL,Florida,HOMOSASSA SPRINGS,HOMOSASSA SPRINGS,Citrus
34448,28.778465,-82.606553,FL,Florida,HOMOSASSA,HOMOSASSA,Citrus
34449,29.163436,-82.720038,FL,Florida,INGLIS,INGLIS,Levy
34450,28.83165,-82.261,FL,Florida,INVERNESS,INVERNESS,Citrus
34451,28.8356,-82.3306,FL,Florida,INVERNESS,INVERNESS,Citrus
34452,28.77649,-82.394286,FL,Florida,INVERNESS,INVERNESS,Citrus
34453,28.873786,-82.337995,FL,Florida,INVERNESS,INVERNESS,Citrus
34460,28.8305,-82.494,FL,Florida,LECANTO,LECANTO,Citrus
34461,28.810046,-82.47891,FL,Florida,LECANTO,LECANTO,Citrus
34464,28.9125,-82.3301,FL,Florida,BEVERLY HILLS,BEVERLY HILLS,Citrus
34465,28.928754,-82.482217,FL,Florida,BEVERLY HILLS,BEVERLY HILLS,Citrus
34470,29.199366,-82.062655,FL,Florida,OCALA,OCALA,Marion
34471,29.168302,-82.096408,FL,Florida,OCALA,OCALA,Marion
34472,29.124148,-81.990476,FL,Florida,OCALA,OCALA,Marion
34473,29.011095,-82.19471,FL,Florida,OCALA,OCALA,Marion
34474,29.151405,-82.193334,FL,Florida,OCALA,OCALA,Marion
34475,29.261728,-82.163838,FL,Florida,OCALA,OCALA,Marion
34476,29.079766,-82.201361,FL,Florida,OCALA,OCALA,Marion
34477,29.1866,-82.1404,FL,Florida,OCALA,OCALA,Marion
34478,29.1866,-82.1404,FL,Florida,OCALA,OCALA,Marion
34479,29.271356,-82.108871,FL,Florida,OCALA,OCALA,Marion
34480,29.090828,-82.094999,FL,Florida,OCALA,OCALA,Marion
34481,29.119735,-82.324701,FL,Florida,OCALA,OCALA,Marion
34482,29.253482,-82.282214,FL,Florida,OCALA,OCALA,Marion
34483,29.1194,-82.0203,FL,Florida,OCALA,OCALA,Marion
34484,28.927335,-82.083214,FL,Florida,OXFORD,OXFORD,Sumter
34487,28.7814,-82.6156,FL,Florida,HOMOSASSA,HOMOSASSA,Citrus
34488,29.219673,-81.931903,FL,Florida,SILVER SPRINGS,SILVER SPRINGS,Marion
34489,29.2166,-82.0578,FL,Florida,SILVER SPRINGS,SILVER SPRINGS,Marion
34491,29.003883,-82.036925,FL,Florida,SUMMERFIELD,SUMMERFIELD,Marion
34492,29.0083,-82.0351,FL,Florida,SUMMERFIELD,SUMMERFIELD,Marion
34498,29.026756,-82.726763,FL,Florida,YANKEETOWN,YANKEETOWN,Levy
34601,28.591662,-82.349188,FL,Florida,BROOKSVILLE,BROOKSVILLE,Hernando
34602,28.512849,-82.28557,FL,Florida,BROOKSVILLE,BROOKSVILLE,Hernando
34603,28.5666,-82.3798,FL,Florida,BROOKSVILLE,BROOKSVILLE,Hernando
34604,28.483845,-82.429676,FL,Florida,BROOKSVILLE,BROOKSVILLE,Hernando
34605,28.5551,-82.3882,FL,Florida,BROOKSVILLE,BROOKSVILLE,Hernando
34606,28.477346,-82.60096,FL,Florida,SPRING HILL,SPRING HILL,Hernando
34607,28.505764,-82.628232,FL,Florida,SPRING HILL,SPRING HILL,Hernando
34608,28.483764,-82.549578,FL,Florida,SPRING HILL,SPRING HILL,Hernando
34609,28.483807,-82.512124,FL,Florida,SPRING HILL,SPRING HILL,Hernando
34610,28.37758,-82.492062,FL,Florida,SPRING HILL,SPRING HILL,Pasco
34611,28.5666,-82.3798,FL,Florida,SPRING HILL,SPRING HILL,Hernando
34613,28.555472,-82.524481,FL,Florida,BROOKSVILLE,BROOKSVILLE,Hernando
34614,28.616791,-82.555716,FL,Florida,BROOKSVILLE,BROOKSVILLE,Hernando
